1,2011-06-24,29,3.59,0,0,0,0,0,215.09,7.68,0
1,2011-07-01,30,3.52,0,0,0,0,0,215.18,7.96,0
1,2011-07-08,30,3.48,0,0,0,0,0,215.28,7.96,0
1,2011-07-15,31,3.58,0,0,0,0,0,215.36,7.96,0
1,2011-07-22,30,3.65,0,0,0,0,0,215.42,7.96,0
1,2011-07-29,30,3.68,0,0,0,0,0,215.48,7.96,0
1,2011-08-05,33,3.68,0,0,0,0,0,215.54,7.96,0
1,2011-08-12,33,3.64,0,0,0,0,0,215.61,7.96,0
1,2011-08-19,32,3.55,0,0,0,0,0,215.67,7.96,0
1,2011-08-26,31,3.52,0,0,0,0,0,215.73,7.96,0
1,2011-09-02,31,3.53,0,0,0,0,0,215.80,7.96,0
1,2011-09-09,24,3.55,0,0,0,0,0,215.86,7.96,1
1,2011-09-16,27,3.53,0,0,0,0,0,216.04,7.96,0
1,2011-09-23,24,3.47,0,0,0,0,0,216.38,7.96,0
1,2011-09-30,26,3.36,0,0,0,0,0,216.71,7.96,0
1,2011-10-07,21,3.29,0,0,0,0,0,217.05,7.87,0
1,2011-10-14,22,3.27,0,0,0,0,0,217.36,7.87,0
1,2011-10-21,18,3.35,0,0,0,0,0,217.52,7.87,0
1,2011-10-28,19,3.37,0,0,0,0,0,217.68,7.87,0
1,2011-11-04,13,3.33,0,0,0,0,0,217.84,7.87,0
1,2011-11-11,15,3.30,10382.9,6115.67,215.07,2406.62,6551.42,218.00,7.87,0
1,2011-11-18,17,3.31,6074.12,254.39,51.98,427.39,5988.57,218.22,7.87,0
1,2011-11-25,16,3.24,410.31,98,55805.51,8,554.92,218.47,7.87,1
1,2011-12-02,9,3.17,5629.51,68,1398.11,2084.64,20475.32,218.71,7.87,0
1,2011-12-09,7,3.16,4640.65,19,105.02,3639.42,14461.82,218.96,7.87,0
1,2011-12-16,11,3.16,5011.32,67,347.37,225.79,4011.37,219.18,7.87,0
1,2011-12-23,9,3.11,2725.36,40.48,634.7,24.9,2739.43,219.36,7.87,0
1,2011-12-30,7,3.13,5762.1,46011.38,260.36,983.65,4735.78,219.54,7.87,1
1,2012-01-06,9,3.16,6277.39,21813.16,143.1,1450.13,8483,219.71,7.35,0
1,2012-01-13,9,3.26,5183.29,8025.87,42.24,453.08,3719.38,219.89,7.35,0
1,2012-01-20,12,3.27,4139.87,2807.19,33.88,500.62,3400.21,219.99,7.35,0
1,2012-01-27,12,3.29,1164.46,1082.74,44,11,1222.19,220.08,7.35,0
1,2012-02-03,14,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.17,7.35,0
1,2012-02-10,9,3.41,13925.06,6927.23,101.64,8471.88,6886.04,220.27,7.35,1
1,2012-02-17,7,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.43,7.35,0
1,2012-02-24,14,3.56,9349.61,7556.01,3.2,1219.92,8143.59,220.64,7.35,0
1,2012-03-02,16,3.63,15441.4,1569,10.8,25390.88,8067.61,220.85,7.35,0
1,2012-03-09,15,3.67,10331.04,151.88,6,671.43,5509.84,221.06,7.35,0
1,2012-03-16,18,3.73,4298.16,7.5,2.02,2724.65,2017.69,221.21,7.35,0
1,2012-03-23,19,3.79,6118.56,9.48,4.97,426.72,3657.22,221.29,7.35,0
1,2012-03-30,20,3.85,10309.58,0.5,10.25,1654.17,2642.78,221.36,7.35,0
1,2012-04-06,21,3.89,10121.97,0,77.98,3750.59,4510.72,221.44,7.14,0
1,2012-04-13,21,3.89,6186.19,3288.69,17.07,1822.55,1063.78,221.51,7.14,0
1,2012-04-20,19,3.88,2230.8,612.02,19.75,275.13,5747.1,221.56,7.14,0
1,2012-04-27,20,3.81,3221.25,0,35.49,577.14,6222.25,221.62,7.14,0
1,2012-05-04,24,3.75,21290.13,0,69.89,4977.35,3261.04,221.67,7.14,0
1,2012-05-11,23,3.69,8351.4,0,10.52,2443.14,3127.88,221.73,7.14,0
1,2012-05-18,21,3.63,6154.14,0,45.11,1675.49,5508.18,221.74,7.14,0
1,2012-05-25,25,3.56,4039.39,0,745.19,1429.96,3631.13,221.74,7.14,0
1,2012-06-01,26,3.50,6086.21,12,370.51,148.75,3690.85,221.75,7.14,0
1,2012-06-08,26,3.45,8813.81,116.8,64.55,2652.04,7161.91,221.75,7.14,0
1,2012-06-15,26,3.39,5621.99,109.6,0.25,2420.28,3083.26,221.76,7.14,0
1,2012-06-22,26,3.35,8624.56,171.25,3.05,2524.07,7063.68,221.80,7.14,0
1,2012-06-29,29,3.29,3965.73,161.6,0,435.99,4212.97,221.84,7.14,0
1,2012-07-06,28,3.23,12218.76,94.4,192.83,4066.01,6149.04,221.88,6.91,0
1,2012-07-13,25,3.26,7218.13,45.2,36.24,3909.38,2596.37,221.92,6.91,0
1,2012-07-20,27,3.31,3213,313.72,9.53,2262.02,3228.19,221.93,6.91,0
1,2012-07-27,28,3.41,7146.9,389.02,1.59,10267.54,4325.19,221.94,6.91,0
1,2012-08-03,30,3.42,27584.78,119.98,30.23,12007.04,4661.71,221.95,6.91,0
1,2012-08-10,29,3.49,11436.22,245,6.85,6964.26,4836.22,221.96,6.91,0
1,2012-08-17,29,3.57,3662.06,137.86,4.84,2752.2,3446.15,222.04,6.91,0
1,2012-08-24,25,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.17,6.91,0
1,2012-08-31,27,3.64,21442.73,102.32,21.7,13209.64,3032.96,222.31,6.91,0
1,2012-09-07,29,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.44,6.91,1
1,2012-09-14,24,3.72,17212.52,7,18.79,1523.11,7992.72,222.58,6.91,0
1,2012-09-21,21,3.72,6352.3,7.64,4.69,1010.06,6456.71,222.78,6.91,0
1,2012-09-28,24,3.67,3666.27,7.64,1.65,1417.96,4744.28,222.98,6.91,0
1,2012-10-05,20,3.62,8077.89,0,18.22,3617.43,3626.14,223.18,6.57,0
1,2012-10-12,17,3.60,2086.18,0,8.11,602.36,5926.45,223.38,6.57,0
1,2012-10-19,20,3.59,950.33,0,4.93,80.25,2312.85,223.43,6.57,0
1,2012-10-26,21,3.51,2585.85,31.75,6,1057.16,1305.01,223.44,6.57,0
1,2012-11-02,13,3.39,6766.44,5147.7,50.82,3639.9,2737.42,223.46,6.57,0
1,2012-11-09,16,3.31,11421.32,3370.89,40.28,4646.79,6154.16,223.48,6.57,0
1,2012-11-16,12,3.25,9696.28,292.1,103.78,1133.15,6612.69,223.51,6.57,0
1,2012-11-23,13,3.21,883.59,4.17,74910.32,209.91,303.32,223.56,6.57,1
1,2012-11-30,11,3.21,2460.03,0,3838.35,150.57,6966.34,223.61,6.57,0
1,2012-12-07,18,3.20,6343.16,0,270,2928.9,10147.9,223.66,6.57,0
1,2012-12-14,9,3.17,3504.83,0,73.26,1636.8,2779.6,223.72,6.57,0
1,2012-12-21,13,3.10,8231.71,0,274,358.15,2834.02,223.84,6.57,0
1,2012-12-28,7,3.11,12659.55,37101.13,174.78,74.46,1208.86,223.96,6.57,1
1,2013-01-04,5,3.16,1214.08,25366.33,15.01,72.36,3940.02,224.08,6.53,0
1,2013-01-11,10,3.24,6520.24,16134.6,12.17,774.55,4001.25,224.20,6.53,0
1,2013-01-18,6,3.24,3772.69,3559.46,3.88,246.62,1900.4,224.24,6.53,0
1,2013-01-25,12,3.23,965.89,1097.91,0.1,225.36,1831.88,224.24,6.53,0
1,2013-02-01,14,3.24,9290.91,1359.9,265,20657.82,972.61,224.24,6.53,0
1,2013-02-08,14,3.42,32355.16,729.8,280.89,20426.61,4671.78,224.24,6.53,1
1,2013-02-15,10,3.48,72937.29,6665.52,47.21,13014.67,6310.18,224.28,6.53,0
1,2013-02-22,10,3.60,20107.75,3163.89,42.2,15657.3,5812.86,224.42,6.53,0
1,2013-03-01,9,3.71,10610.74,261.46,2.8,25.54,2747.59,224.56,6.53,0
1,2013-03-08,10,3.66,5000.58,290.46,78.77,606.15,3697.11,224.71,6.53,0
1,2013-03-15,13,3.62,3808.13,0,15.65,2616.6,1909.17,224.84,6.53,0
1,2013-03-22,17,3.61,12553.98,0,495.1,6787.75,2545.66,224.92,6.53,0
1,2013-03-29,11,3.61,13067.46,0,384.9,122.93,3903.8,225.00,6.53,0
1,2013-04-05,15,3.58,12872.34,5687.86,485.97,478.04,5092.33,225.09,6.31,0
1,2013-04-12,17,3.53,3672.43,932.58,52.86,949.07,2836.64,225.17,6.31,0
1,2013-04-19,20,3.45,3530.36,3.95,107.5,458.76,2062.05,225.17,6.31,0
1,2013-04-26,15,3.42,2387.72,0,98.34,516.28,1421.63,225.17,6.31,0
1,2013-05-03,19,3.39,2298.63,2,129.9,55.46,1301.04,NULL,NULL,0
1,2013-05-10,18,3.39,4624.61,83.88,42.38,1618.31,8144.9,NULL,NULL,0
1,2013-05-17,21,3.45,16170.5,92,8.32,4127.24,6206.97,NULL,NULL,0
1,2013-05-24,25,3.49,7959.89,178,1621.47,3152.57,2938.7,NULL,NULL,0
1,2013-05-31,26,3.47,2369.77,142.45,475.35,45.55,2056.84,NULL,NULL,0
1,2013-06-07,25,3.44,3514.75,742.59,116.15,1015.44,5137.09,NULL,NULL,0
1,2013-06-14,27,3.43,12592.32,527.48,402.88,7474.56,2484.44,NULL,NULL,0
1,2013-06-21,27,3.48,8104.02,417.99,327.33,5182.25,3754.44,NULL,NULL,0
1,2013-06-28,29,3.50,4205.98,796.7,6.84,3816.78,4812.74,NULL,NULL,0
1,2013-07-05,27,3.42,7649.99,3503.29,1766.77,9454.96,1079.89,NULL,NULL,0
1,2013-07-12,28,3.40,6089.94,1362.42,209.62,2367.42,2651.05,NULL,NULL,0
1,2013-07-19,26,3.56,3117.04,1060.39,199.05,1012.3,5381.72,NULL,NULL,0
1,2013-07-26,28,3.62,332.17,673.19,1,38.63,1245.2,NULL,NULL,0
2,2010-02-05,5,2.57,0,0,0,0,0,210.75,8.32,0
2,2010-02-12,4,2.55,0,0,0,0,0,210.90,8.32,1
2,2010-02-19,4,2.51,0,0,0,0,0,210.95,8.32,0
2,2010-02-26,8,2.56,0,0,0,0,0,210.98,8.32,0
2,2010-03-05,8,2.63,0,0,0,0,0,211.01,8.32,0
2,2010-03-12,14,2.67,0,0,0,0,0,211.04,8.32,0
2,2010-03-19,13,2.72,0,0,0,0,0,210.87,8.32,0
2,2010-03-26,11,2.73,0,0,0,0,0,210.68,8.32,0
2,2010-04-02,17,2.72,0,0,0,0,0,210.48,8.20,0
2,2010-04-09,19,2.77,0,0,0,0,0,210.28,8.20,0
2,2010-04-16,20,2.81,0,0,0,0,0,210.15,8.20,0
2,2010-04-23,18,2.80,0,0,0,0,0,210.10,8.20,0
2,2010-04-30,19,2.78,0,0,0,0,0,210.05,8.20,0
2,2010-05-07,22,2.84,0,0,0,0,0,210.00,8.20,0
2,2010-05-14,23,2.85,0,0,0,0,0,210.00,8.20,0
2,2010-05-21,24,2.83,0,0,0,0,0,210.28,8.20,0
2,2010-05-28,27,2.76,0,0,0,0,0,210.56,8.20,0
2,2010-06-04,28,2.71,0,0,0,0,0,210.83,8.20,0
2,2010-06-11,29,2.67,0,0,0,0,0,211.11,8.20,0
2,2010-06-18,30,2.64,0,0,0,0,0,211.11,8.20,0
2,2010-06-25,30,2.65,0,0,0,0,0,211.00,8.20,0
2,2010-07-02,28,2.67,0,0,0,0,0,210.88,8.10,0
2,2010-07-09,28,2.64,0,0,0,0,0,210.77,8.10,0
2,2010-07-16,30,2.62,0,0,0,0,0,210.76,8.10,0
2,2010-07-23,31,2.61,0,0,0,0,0,210.89,8.10,0
2,2010-07-30,29,2.64,0,0,0,0,0,211.03,8.10,0
2,2010-08-06,32,2.63,0,0,0,0,0,211.16,8.10,0
2,2010-08-13,32,2.69,0,0,0,0,0,211.30,8.10,0
2,2010-08-20,32,2.66,0,0,0,0,0,211.26,8.10,0
2,2010-08-27,31,2.62,0,0,0,0,0,211.22,8.10,0
2,2010-09-03,28,2.58,0,0,0,0,0,211.19,8.10,0
2,2010-09-10,26,2.57,0,0,0,0,0,211.15,8.10,1
2,2010-09-17,28,2.58,0,0,0,0,0,211.18,8.10,0
2,2010-09-24,28,2.62,0,0,0,0,0,211.26,8.10,0
2,2010-10-01,21,2.60,0,0,0,0,0,211.33,8.16,0
2,2010-10-08,17,2.63,0,0,0,0,0,211.40,8.16,0
2,2010-10-15,19,2.72,0,0,0,0,0,211.47,8.16,0
2,2010-10-22,20,2.73,0,0,0,0,0,211.52,8.16,0
2,2010-10-29,19,2.72,0,0,0,0,0,211.57,8.16,0
2,2010-11-05,14,2.69,0,0,0,0,0,211.61,8.16,0
2,2010-11-12,15,2.73,0,0,0,0,0,211.66,8.16,0
2,2010-11-19,10,2.77,0,0,0,0,0,211.55,8.16,0
2,2010-11-26,17,2.74,0,0,0,0,0,211.41,8.16,1
2,2010-12-03,10,2.71,0,0,0,0,0,211.27,8.16,0
2,2010-12-10,8,2.84,0,0,0,0,0,211.12,8.16,0
2,2010-12-17,9,2.87,0,0,0,0,0,211.06,8.16,0
2,2010-12-24,10,2.89,0,0,0,0,0,211.06,8.16,0
2,2010-12-31,9,2.94,0,0,0,0,0,211.06,8.16,1
2,2011-01-07,7,2.98,0,0,0,0,0,211.06,8.03,0
2,2011-01-14,1,2.98,0,0,0,0,0,211.12,8.03,0
2,2011-01-21,5,3.02,0,0,0,0,0,211.49,8.03,0
2,2011-01-28,6,3.01,0,0,0,0,0,211.86,8.03,0
2,2011-02-04,3,2.99,0,0,0,0,0,212.22,8.03,0
2,2011-02-11,1,3.02,0,0,0,0,0,212.59,8.03,1
2,2011-02-18,14,3.05,0,0,0,0,0,212.90,8.03,0
2,2011-02-25,16,3.07,0,0,0,0,0,213.19,8.03,0
2,2011-03-04,14,3.29,0,0,0,0,0,213.48,8.03,0
2,2011-03-11,12,3.46,0,0,0,0,0,213.76,8.03,0
2,2011-03-18,17,3.49,0,0,0,0,0,214.02,8.03,0
2,2011-03-25,21,3.47,0,0,0,0,0,214.25,8.03,0
2,2011-04-01,13,3.52,0,0,0,0,0,214.49,7.93,0
2,2011-04-08,19,3.62,0,0,0,0,0,214.73,7.93,0
2,2011-04-15,21,3.74,0,0,0,0,0,214.94,7.93,0
2,2011-04-22,21,3.81,0,0,0,0,0,215.11,7.93,0
2,2011-04-29,21,3.81,0,0,0,0,0,215.28,7.93,0
2,2011-05-06,16,3.91,0,0,0,0,0,215.44,7.93,0
2,2011-05-13,24,3.90,0,0,0,0,0,215.61,7.93,0
2,2011-05-20,20,3.91,0,0,0,0,0,215.38,7.93,0
2,2011-05-27,25,3.79,0,0,0,0,0,215.15,7.93,0
2,2011-06-03,28,3.70,0,0,0,0,0,214.93,7.93,0
2,2011-06-10,29,3.65,0,0,0,0,0,214.70,7.93,0
2,2011-06-17,30,3.64,0,0,0,0,0,214.65,7.93,0
2,2011-06-24,30,3.59,0,0,0,0,0,214.74,7.93,0
2,2011-07-01,30,3.52,0,0,0,0,0,214.84,7.85,0
2,2011-07-08,31,3.48,0,0,0,0,0,214.93,7.85,0
2,2011-07-15,32,3.58,0,0,0,0,0,215.01,7.85,0
2,2011-07-22,32,3.65,0,0,0,0,0,215.07,7.85,0
2,2011-07-29,32,3.68,0,0,0,0,0,215.14,7.85,0
2,2011-08-05,34,3.68,0,0,0,0,0,215.20,7.85,0
2,2011-08-12,33,3.64,0,0,0,0,0,215.26,7.85,0
2,2011-08-19,32,3.55,0,0,0,0,0,215.32,7.85,0
2,2011-08-26,32,3.52,0,0,0,0,0,215.39,7.85,0
2,2011-09-02,32,3.53,0,0,0,0,0,215.45,7.85,0
2,2011-09-09,26,3.55,0,0,0,0,0,215.51,7.85,1
2,2011-09-16,26,3.53,0,0,0,0,0,215.69,7.85,0
2,2011-09-23,24,3.47,0,0,0,0,0,216.03,7.85,0
2,2011-09-30,26,3.36,0,0,0,0,0,216.36,7.85,0
2,2011-10-07,21,3.29,0,0,0,0,0,216.70,7.44,0
2,2011-10-14,22,3.27,0,0,0,0,0,217.00,7.44,0
2,2011-10-21,18,3.35,0,0,0,0,0,217.17,7.44,0
2,2011-10-28,19,3.37,0,0,0,0,0,217.33,7.44,0
2,2011-11-04,13,3.33,0,0,0,0,0,217.49,7.44,0
2,2011-11-11,15,3.30,10797.64,20445,443.32,4754.07,4787.16,217.65,7.44,0
2,2011-11-18,17,3.31,6490.92,1217.76,152.12,873.82,7656.42,217.87,7.44,0
2,2011-11-25,14,3.24,919.71,62,77451.26,23,1589.43,218.11,7.44,1
2,2011-12-02,9,3.17,8010.99,83.47,1897.27,4444,28238.93,218.36,7.44,0
2,2011-12-09,5,3.16,11472.59,40,306.43,4160.55,8899.08,218.61,7.44,0
2,2011-12-16,10,3.16,4908.83,61.03,341.49,469.8,4744.27,218.82,7.44,0
2,2011-12-23,8,3.11,2971.04,15.18,1501.75,88.76,6437.61,219.00,7.44,0
2,2011-12-30,7,3.13,8321.44,92523.94,139.53,1515.4,3027.69,219.18,7.44,1
2,2012-01-06,8,3.16,5886.72,37454.29,121.16,2388.92,7103.97,219.36,7.06,0
2,2012-01-13,8,3.26,4414.72,12092.63,98.38,708.18,4245.6,219.53,7.06,0
2,2012-01-20,11,3.27,6552.26,4355.69,105.97,1703.1,3376.03,219.63,7.06,0
2,2012-01-27,10,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.72,7.06,0
2,2012-02-03,13,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.81,7.06,0
2,2012-02-10,8,3.41,13510.89,6674.42,94.07,14114.9,9577.83,219.90,7.06,1
2,2012-02-17,7,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.07,7.06,0
2,2012-02-24,13,3.56,13048.36,12059.1,10.2,5299.73,10380.03,220.28,7.06,0
2,2012-03-02,15,3.63,23901.27,2144.7,9,9799.63,4929.53,220.49,7.06,0
2,2012-03-09,14,3.67,11784.91,368.32,3,2498.17,7746,220.70,7.06,0
2,2012-03-16,18,3.73,5965.99,230.42,3,2650.77,2073.81,220.85,7.06,0
2,2012-03-23,18,3.79,6008.98,139.93,6.63,1650.49,5263.08,220.92,7.06,0
2,2012-03-30,19,3.85,14369.3,164.77,17,1017.31,3470.49,221.00,7.06,0
2,2012-04-06,20,3.89,12132.59,1.3,32.58,4874.69,5535.13,221.07,6.89,0
2,2012-04-13,20,3.89,8994.04,6573.08,20.21,4162.2,1966.38,221.15,6.89,0
2,2012-04-20,19,3.88,7311.02,2236.2,33.53,878.07,4080.32,221.20,6.89,0
2,2012-04-27,20,3.81,3076.68,0,38.32,108.71,2708.9,221.26,6.89,0
2,2012-05-04,25,3.75,23731.47,0,78.09,7931.42,4443.52,221.31,6.89,0
2,2012-05-11,23,3.69,16519.5,0,117.38,5131.02,3634.25,221.36,6.89,0
2,2012-05-18,22,3.63,9262.12,0,42.67,3694.8,4612.01,221.38,6.89,0
2,2012-05-25,26,3.56,10701.32,0,1030.53,3595.04,14920.27,221.38,6.89,0
2,2012-06-01,26,3.50,13091.33,21,245.37,2993.15,5521.72,221.39,6.89,0
2,2012-06-08,26,3.45,12162.04,463.6,78.39,3610.78,10877.64,221.39,6.89,0
2,2012-06-15,27,3.39,8573.41,195,0.19,4455.38,5288.61,221.40,6.89,0
2,2012-06-22,27,3.35,12126.02,314,60.99,6058.6,36430.33,221.44,6.89,0
2,2012-06-29,30,3.29,8495.34,275.8,0,1935.16,5686.13,221.48,6.89,0
2,2012-07-06,29,3.23,12355.5,295.05,100.15,6720.4,5506.53,221.52,6.57,0
2,2012-07-13,27,3.26,8354.65,342.25,20.53,5674.44,5012.22,221.56,6.57,0
2,2012-07-20,28,3.31,6961.58,241.2,24.97,3401.36,2453.42,221.57,6.57,0
2,2012-07-27,30,3.41,6999.14,197.72,2.53,6319.33,5007.01,221.58,6.57,0
2,2012-08-03,32,3.42,27650.68,164.58,43.02,21801.9,6652.98,221.59,6.57,0
2,2012-08-10,31,3.49,5554.54,142.3,13.43,4187.43,5286.19,221.60,6.57,0
2,2012-08-17,29,3.57,4774.16,330.78,10.53,4253.28,4927.26,221.68,6.57,0
2,2012-08-24,25,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.81,6.57,0
2,2012-08-31,28,3.64,17500.26,73.22,21.38,12878.62,4756.5,221.94,6.57,0
2,2012-09-07,31,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.07,6.57,1
2,2012-09-14,24,3.72,8325.93,0,37.32,1808.69,9314.55,222.22,6.57,0
2,2012-09-21,22,3.72,6707.94,3.82,15.55,1001.42,7607.94,222.42,6.57,0
2,2012-09-28,26,3.67,7106.05,1.91,1.65,1549.1,3946.03,222.62,6.57,0
2,2012-10-05,21,3.62,6037.76,0,10.04,3027.37,3853.4,222.82,6.17,0
2,2012-10-12,16,3.60,2145.5,0,33.31,586.83,10421.01,223.02,6.17,0
2,2012-10-19,20,3.59,4461.89,0,1.14,1579.67,2642.29,223.06,6.17,0
2,2012-10-26,21,3.51,6152.59,129.77,200,272.29,2924.15,223.08,6.17,0
2,2012-11-02,14,3.39,9585.99,6181.03,32.4,1571.2,4510.08,223.10,6.17,0
2,2012-11-09,17,3.31,9497.69,2711.51,109.45,7185.16,6480.49,223.12,6.17,0
2,2012-11-16,12,3.25,26925.38,285.03,101.44,2014.28,8732.45,223.15,6.17,0
2,2012-11-23,14,3.21,2280.54,2.49,105146.3,927.97,1253.85,223.20,6.17,1
2,2012-11-30,11,3.21,4764.84,0,4748.06,200.48,6088.49,223.24,6.17,0
2,2012-12-07,18,3.20,7303.66,0,460.32,2352.61,14872.79,223.29,6.17,0
2,2012-12-14,9,3.17,5550.46,0,50,871.41,2419.54,223.35,6.17,0
2,2012-12-21,13,3.10,5692.66,248.76,312.92,594.17,2167.73,223.47,6.17,0
2,2012-12-28,5,3.11,13194.12,56549.69,377.76,115.89,3479.8,223.59,6.17,1
2,2013-01-04,4,3.16,2045.13,34381.53,26.36,159.76,3863.31,223.71,6.24,0
2,2013-01-11,9,3.24,6722.95,12098.17,13.68,1067.36,5383.2,223.83,6.24,0
2,2013-01-18,5,3.24,3737.16,3047.9,9.26,49.14,2758.1,223.87,6.24,0
2,2013-01-25,11,3.23,1599.61,1605.81,0.6,161.21,1963.72,223.87,6.24,0
2,2013-02-01,13,3.24,13078.9,1642.02,545.2,12725.35,5002.74,223.87,6.24,0
2,2013-02-08,13,3.42,63622.34,687.56,358.29,44824.98,8167.67,223.87,6.24,1
2,2013-02-15,9,3.48,16105.39,6019.52,11.33,5982.79,7043.58,223.91,6.24,0
2,2013-02-22,9,3.60,6907.35,4354.2,16.58,1054.97,3019.84,224.05,6.24,0
2,2013-03-01,8,3.71,6023.68,439.6,4.4,56.86,4416.82,224.20,6.24,0
2,2013-03-08,11,3.66,24134.43,54.43,136.7,7235.69,6441.67,224.34,6.24,0
